date,symbol,close
2017-12-21,NVDA,195.89
2017-12-22,NVDA,195.27
2017-12-26,NVDA,197.44
2017-12-27,NVDA,197.17
2017-12-28,NVDA,197.4
2017-12-29,NVDA,193.5
2018-01-02,NVDA,199.35
2018-01-03,NVDA,212.47
2018-01-04,NVDA,213.59
2018-01-05,NVDA,215.4
2018-01-08,NVDA,222.0
2018-01-09,NVDA,221.94
2018-01-10,NVDA,223.68
2018-01-11,NVDA,224.08
2018-01-12,NVDA,222.98
2018-01-16,NVDA,220.11
2018-01-17,NVDA,224.72
2018-01-18,NVDA,224.44
2018-01-19,NVDA,230.11
2018-01-22,NVDA,233.69
2018-01-23,NVDA,238.91
2018-01-24,NVDA,235.8
2018-01-25,NVDA,236.35
2018-01-26,NVDA,243.33
2018-01-29,NVDA,246.85
2018-01-30,NVDA,242.72
2018-01-31,NVDA,245.8
2018-02-01,NVDA,240.5
2018-02-02,NVDA,233.52
2018-02-05,NVDA,213.7
2018-02-06,NVDA,225.58
2018-02-07,NVDA,228.8
2018-02-08,NVDA,217.52
2018-02-09,NVDA,232.08
2018-02-12,NVDA,228.03
2018-02-13,NVDA,232.63
2018-02-14,NVDA,241.42
2018-02-15,NVDA,246.5
2018-02-16,NVDA,243.84
2018-02-20,NVDA,249.08
2018-02-21,NVDA,241.51
2018-02-22,NVDA,242.15
2018-02-23,NVDA,245.93
2018-02-26,NVDA,246.58
2018-02-27,NVDA,246.06
2018-02-28,NVDA,242.0
2018-03-01,NVDA,232.21
2018-03-02,NVDA,236.54
2018-03-05,NVDA,235.65
2018-03-06,NVDA,242.16
2018-03-07,NVDA,241.84
2018-03-08,NVDA,241.18
2018-03-09,NVDA,245.33
2018-03-12,NVDA,249.76
2018-03-13,NVDA,247.71
2018-03-14,NVDA,248.74
2018-03-15,NVDA,249.34
2018-03-16,NVDA,250.48
2018-03-19,NVDA,241.0
2018-03-20,NVDA,249.58
2018-03-21,NVDA,248.56
2018-03-22,NVDA,241.85
2018-03-23,NVDA,232.97
2018-03-26,NVDA,244.48
2018-03-27,NVDA,225.52
2018-03-28,NVDA,221.35
2018-03-29,NVDA,231.59
2018-04-02,NVDA,221.05
2018-04-03,NVDA,225.35
2018-04-04,NVDA,226.24
2018-04-05,NVDA,221.38
2018-04-06,NVDA,214.25
2018-04-09,NVDA,215.41
2018-04-10,NVDA,227.91
2018-04-11,NVDA,226.24
2018-04-12,NVDA,234.6
2018-04-13,NVDA,231.5
2018-04-16,NVDA,231.49
2018-04-17,NVDA,237.54
2018-04-18,NVDA,236.37
2018-04-19,NVDA,229.04
2018-04-20,NVDA,228.71
2018-04-23,NVDA,223.88
2018-04-24,NVDA,221.2
2018-04-25,NVDA,216.66
2018-04-26,NVDA,225.22
2018-04-27,NVDA,226.33
2018-04-30,NVDA,224.9
2018-05-01,NVDA,227.14
2018-05-02,NVDA,226.31
2018-05-03,NVDA,232.99
2018-05-04,NVDA,239.06
2018-05-07,NVDA,248.68
2018-05-08,NVDA,250.4
2018-05-09,NVDA,255.78
2018-05-10,NVDA,260.13
2018-05-11,NVDA,254.53
2018-05-14,NVDA,255.36
2018-05-15,NVDA,245.56
2018-05-16,NVDA,246.01
2018-05-17,NVDA,247.71
2018-05-18,NVDA,245.94
2018-05-21,NVDA,244.24
2018-05-22,NVDA,242.7
2018-05-23,NVDA,247.54
2018-05-24,NVDA,247.69
2018-05-25,NVDA,249.28
2018-05-29,NVDA,248.59
2018-05-30,NVDA,252.99
2018-05-31,NVDA,252.19
2018-06-01,NVDA,257.62
2018-06-04,NVDA,264.85
2018-06-05,NVDA,265.07
2018-06-06,NVDA,265.15
2018-06-07,NVDA,262.9
2018-06-08,NVDA,262.28
2018-06-11,NVDA,260.62
2018-06-12,NVDA,262.58
2018-06-13,NVDA,262.4
2018-06-14,NVDA,266.91
2018-06-15,NVDA,265.26
2018-06-18,NVDA,265.09
2018-06-19,NVDA,260.17
2018-06-20,NVDA,262.31
2018-06-21,NVDA,257.11
2018-06-22,NVDA,250.95
2018-06-25,NVDA,239.12
2018-06-26,NVDA,241.99
2018-06-27,NVDA,235.72
2018-06-28,NVDA,240.86
2018-06-29,NVDA,236.9
2018-07-02,NVDA,242.24
2018-07-03,NVDA,236.84
2018-07-05,NVDA,242.73
2018-07-06,NVDA,247.33
2018-07-09,NVDA,249.25
2018-07-10,NVDA,253.25
2018-07-11,NVDA,247.53
2018-07-12,NVDA,251.23
2018-07-13,NVDA,249.32
2018-07-16,NVDA,248.2
2018-07-17,NVDA,253.69
2018-07-18,NVDA,251.7
2018-07-19,NVDA,252.03
2018-07-20,NVDA,250.89
2018-07-23,NVDA,249.41
2018-07-24,NVDA,248.71
2018-07-25,NVDA,251.87
2018-07-26,NVDA,254.84
2018-07-27,NVDA,252.02
2018-07-30,NVDA,244.13
2018-07-31,NVDA,244.86
2018-08-01,NVDA,246.47
2018-08-02,NVDA,250.62
2018-08-03,NVDA,252.1
2018-08-06,NVDA,254.03
2018-08-07,NVDA,256.95
2018-08-08,NVDA,258.42
2018-08-09,NVDA,256.46
2018-08-10,NVDA,254.79
2018-08-13,NVDA,256.12
2018-08-14,NVDA,261.43
2018-08-15,NVDA,259.08
2018-08-16,NVDA,257.44
2018-08-17,NVDA,244.82
2018-08-20,NVDA,247.84
2018-08-21,NVDA,253.32
2018-08-22,NVDA,262.82
2018-08-23,NVDA,266.84
2018-08-24,NVDA,272.22
2018-08-27,NVDA,275.9
2018-08-28,NVDA,274.38
2018-08-29,NVDA,278.49
2018-08-30,NVDA,277.81
2018-08-31,NVDA,280.68
2018-09-04,NVDA,283.7
2018-09-05,NVDA,278.42
2018-09-06,NVDA,272.72
2018-09-07,NVDA,271.86
2018-09-10,NVDA,274.73
2018-09-11,NVDA,272.8
2018-09-12,NVDA,268.2
2018-09-13,NVDA,271.34
2018-09-14,NVDA,276.43
2018-09-17,NVDA,273.93
2018-09-18,NVDA,271.02
2018-09-19,NVDA,271.98
2018-09-20,NVDA,266.28
2018-09-21,NVDA,263.45
2018-09-24,NVDA,265.7
2018-09-25,NVDA,268.41
2018-09-26,NVDA,266.92
2018-09-27,NVDA,267.4
2018-09-28,NVDA,281.02
2018-10-01,NVDA,289.36
2018-10-02,NVDA,286.48
2018-10-03,NVDA,286.73
2018-10-04,NVDA,279.29
2018-10-05,NVDA,269.86
2018-10-08,NVDA,265.77
2018-10-09,NVDA,265.54
2018-10-10,NVDA,245.69
2018-10-11,NVDA,235.13
2018-10-12,NVDA,246.54
2018-10-15,NVDA,235.38
2018-10-16,NVDA,245.83
2018-10-17,NVDA,243.06
2018-10-18,NVDA,239.53
2018-10-19,NVDA,229.17
2018-10-22,NVDA,231.22
2018-10-23,NVDA,221.06
2018-10-24,NVDA,199.41
2018-10-25,NVDA,207.84
2018-10-26,NVDA,198.29
2018-10-29,NVDA,185.62
2018-10-30,NVDA,203.0
2018-10-31,NVDA,210.83
2018-11-01,NVDA,218.11
2018-11-02,NVDA,214.92
2018-11-05,NVDA,211.77
2018-11-06,NVDA,211.06
2018-11-07,NVDA,213.79
2018-11-08,NVDA,205.99
2018-11-09,NVDA,205.67
2018-11-12,NVDA,189.54
2018-11-13,NVDA,199.31
2018-11-14,NVDA,197.19
2018-11-15,NVDA,202.39
2018-11-16,NVDA,164.43
2018-11-19,NVDA,144.7
2018-11-20,NVDA,149.08
2018-11-21,NVDA,144.71
2018-11-23,NVDA,145.0
2018-11-26,NVDA,153.05
2018-11-27,NVDA,153.73
2018-11-28,NVDA,160.07
2018-11-29,NVDA,157.36
2018-11-30,NVDA,163.43
2018-12-03,NVDA,170.04
2018-12-04,NVDA,157.11
2018-12-06,NVDA,158.29
2018-12-07,NVDA,147.61
2018-12-10,NVDA,151.86
2018-12-11,NVDA,148.19
2018-12-12,NVDA,148.9
2018-12-13,NVDA,148.89
2018-12-14,NVDA,146.45
2018-12-17,NVDA,143.58
2018-12-18,NVDA,146.94
2018-12-19,NVDA,138.51
2018-12-20,NVDA,135.1
2018-12-21,NVDA,129.57
2018-12-24,NVDA,127.08
2018-12-26,NVDA,133.1
2018-12-27,NVDA,131.17
2018-12-28,NVDA,133.65
2018-12-31,NVDA,133.5
2019-01-02,NVDA,136.22
2019-01-03,NVDA,127.99
2019-01-04,NVDA,136.19
2019-01-07,NVDA,143.4
2019-01-08,NVDA,139.83
2019-01-09,NVDA,142.58
2019-01-10,NVDA,145.23
2019-01-11,NVDA,148.83
2019-01-14,NVDA,150.44
2019-01-15,NVDA,149.87
2019-01-16,NVDA,148.84
2019-01-17,NVDA,151.72
2019-01-18,NVDA,156.93
2019-01-22,NVDA,148.77
2019-01-23,NVDA,149.29
2019-01-24,NVDA,157.84
2019-01-25,NVDA,160.15
2019-01-28,NVDA,138.01
2019-01-29,NVDA,131.6
2019-01-30,NVDA,137.39
2019-01-31,NVDA,143.75
2019-02-01,NVDA,144.73
2019-02-04,NVDA,149.18
2019-02-05,NVDA,149.95
2019-02-06,NVDA,153.0
2019-02-07,NVDA,147.42
2019-02-08,NVDA,148.17
